,pred,label
0,0.73996065941445,0.943197053261434
1,0.73996065941445,0.925287692784065
2,0.73996065941445,0.923838676462754
3,0.73996065941445,0.920276160439246
4,0.73996065941445,0.915016157075656
5,0.73996065941445,0.926188924341085
6,0.73996065941445,0.903162751152417
7,0.73996065941445,0.931530494694359
8,0.73996065941445,0.905824701511718
9,0.73996065941445,0.899200069864212
10,0.73996065941445,0.944898769392797
11,0.73996065941445,0.943409744585561
12,0.73996065941445,0.92844713882366
13,0.73996065941445,0.926376972297635
14,0.73996065941445,0.893643794910994
15,0.73996065941445,0.920570410376809
16,0.73996065941445,0.926546179492393
17,0.73996065941445,0.924568142512326
18,0.73996065941445,0.811845505114964
19,0.73996065941445,0.912410672852054
20,0.73996065941445,0.926724038547733
21,0.73996065941445,0.932948335255697
22,0.73996065941445,0.919198503505658
23,0.73996065941445,0.927269019031385
24,0.73996065941445,0.894869697020537
25,0.73996065941445,0.916264774641528
26,0.73996065941445,0.926829357506939
27,0.73996065941445,0.853114427941588
28,0.73996065941445,0.94530604564149
29,0.73996065941445,0.934234923229136
30,0.73996065941445,0.949324046429172
31,0.73996065941445,0.892113353112949
32,0.73996065941445,0.932253069948996
33,0.73996065941445,0.926810053064609
34,0.73996065941445,0.937853404575564
35,0.73996065941445,0.928989416366543
36,0.73996065941445,0.844529868894225
37,0.73996065941445,0.920311834830917
38,0.73996065941445,0.923716284402396
39,0.73996065941445,0.943798124802096
40,0.73996065941445,0.920077665696636
41,0.73996065941445,0.863930055578866
42,0.73996065941445,0.930364604463174
43,0.73996065941445,0.910866379199688
44,0.73996065941445,0.867989151050523
45,0.73996065941445,0.862512250762085
46,0.73996065941445,0.88223491742018
47,0.73996065941445,0.915437493690344
48,0.73996065941445,0.913938974754884
49,0.73996065941445,0.931962605567658
50,0.73996065941445,0.960940034662013
51,0.73996065941445,0.932042884280009
52,0.73996065941445,0.921781227323826
53,0.73996065941445,0.915364488155024
54,0.73996065941445,0.916827549746888
55,0.73996065941445,0.892816425114509
56,0.73996065941445,0.937292017695773
57,0.73996065941445,0.935962707659125
58,0.73996065941445,0.749810622624927
59,0.73996065941445,0.903198558459169
60,0.73996065941445,0.903263264263542
61,0.73996065941445,0.936561481715731
62,0.73996065941445,0.947843762111142
63,0.73996065941445,0.937505861392556
64,0.73996065941445,0.93205786730409
65,0.73996065941445,0.915626748545356
66,0.73996065941445,0.949018041112951
67,0.73996065941445,0.937207283839718
68,0.73996065941445,0.929155048899828
69,0.73996065941445,0.914282748741488
70,0.73996065941445,0.950007700642766
71,0.73996065941445,0.934526024267709
72,0.73996065941445,0.938619141325672
73,0.73996065941445,0.902807103102214
74,0.73996065941445,0.95720625740803
75,0.73996065941445,0.923583425325776
76,0.73996065941445,0.908300104504587
77,0.73996065941445,0.917948162475642
78,0.73996065941445,0.928469143165809
79,0.73996065941445,0.934078218390803
80,0.73996065941445,0.945290853838747
81,0.73996065941445,0.915259906825676
82,0.73996065941445,0.908328386924075
83,0.73996065941445,0.938336542664828
84,0.73996065941445,0.936037083588645
85,0.73996065941445,0.922851778977554
86,0.73996065941445,0.905448284378021
87,0.73996065941445,0.896704966212584
88,0.73996065941445,0.926829837109994
89,0.73996065941445,0.93839731078878
90,0.73996065941445,0.910994732458601
91,0.73996065941445,0.928994105371096
92,0.73996065941445,0.896082503858409
93,0.73996065941445,0.919059682073104
94,0.73996065941445,0.914447864040117
95,0.73996065941445,0.926480098889502
96,0.73996065941445,0.916251601679129
97,0.73996065941445,0.939346344505909
98,0.73996065941445,0.924160510195098
99,0.73996065941445,0.941560203916141
100,0.73996065941445,0.917515689161432
101,0.73996065941445,0.888037545779169
102,0.73996065941445,0.939961738338424
103,0.73996065941445,0.908877260837966
104,0.73996065941445,0.907742937461256
105,0.73996065941445,0.890878753990781
106,0.73996065941445,0.898942474014341
107,0.73996065941445,0.891527706340807
108,0.73996065941445,0.932240350999066
109,0.73996065941445,0.88110149843412
110,0.73996065941445,0.918080546540214
111,0.73996065941445,0.888088537723391
112,0.73996065941445,0.908079564995157
