,pred,label
0,0.9394311136920419,0.943197053261434
1,0.9218651717272109,0.925287692784065
2,0.9205086242884338,0.923838676462754
3,0.9187791311744704,0.920276160439246
4,0.914953372471386,0.915016157075656
5,0.9258684816903978,0.926188924341085
6,0.9079980754413394,0.903162751152417
7,0.9275507669462064,0.931530494694359
8,0.9120549135539963,0.905824701511718
9,0.9043929684470949,0.899200069864212
10,0.9453487127731531,0.944898769392797
11,0.9466124892425117,0.943409744585561
12,0.9250516885371769,0.92844713882366
13,0.917018883071891,0.926376972297635
14,0.896385066423493,0.893643794910994
15,0.9215961283328484,0.920570410376809
16,0.9214943743098002,0.926546179492393
17,0.9296760860584469,0.924568142512326
18,0.8134857105340533,0.811845505114964
19,0.9109689724907184,0.912410672852054
20,0.9221121369495872,0.926724038547733
21,0.9315805907987748,0.932948335255697
22,0.918382045742274,0.919198503505658
23,0.9168166390303459,0.927269019031385
24,0.9014929464929702,0.894869697020537
25,0.9178308315622296,0.916264774641528
26,0.9303765636889284,0.926829357506939
27,0.8568178569615895,0.853114427941588
28,0.9437374417434453,0.94530604564149
29,0.9327283149017922,0.934234923229136
30,0.9500539161201976,0.949324046429172
31,0.905750020303523,0.892113353112949
32,0.9285246351224966,0.932253069948996
33,0.9234581244049478,0.926810053064609
34,0.9350273273349388,0.937853404575564
35,0.9281216539741319,0.928989416366543
36,0.8481629753929082,0.844529868894225
37,0.9219579122046718,0.920311834830917
38,0.9239424422649561,0.923716284402396
39,0.9434916569541744,0.943798124802096
40,0.9235219181038022,0.920077665696636
41,0.8833013469691179,0.863930055578866
42,0.9311724593120342,0.930364604463174
43,0.9116647966709562,0.910866379199688
44,0.8949883016242463,0.867989151050523
45,0.8762632319364297,0.862512250762085
46,0.8861772871163379,0.88223491742018
47,0.9216966537011615,0.915437493690344
48,0.9113337371282358,0.913938974754884
49,0.9333866602841073,0.931962605567658
50,0.9578329282165097,0.960940034662013
51,0.9317590336436378,0.932042884280009
52,0.9212201469761284,0.921781227323826
53,0.9135594027724502,0.915364488155024
54,0.9192921832432969,0.916827549746888
55,0.9011287912864966,0.892816425114509
56,0.9343944766226592,0.937292017695773
57,0.9352650316869254,0.935962707659125
58,0.7859918642761764,0.749810622624927
59,0.9101453137002782,0.903198558459169
60,0.8950650019842121,0.903263264263542
61,0.9347774595984876,0.936561481715731
62,0.942831097060458,0.947843762111142
63,0.9344547953529976,0.937505861392556
64,0.9273490406288399,0.93205786730409
65,0.9196747184539718,0.915626748545356
66,0.9433511232081567,0.949018041112951
67,0.9397542651203027,0.937207283839718
68,0.9308366662372362,0.929155048899828
69,0.9175504544130872,0.914282748741488
70,0.941441815526592,0.950007700642766
71,0.9280492204057871,0.934526024267709
72,0.9392191246448363,0.938619141325672
73,0.9046427969775874,0.902807103102214
74,0.9520057785933712,0.95720625740803
75,0.9253591908111648,0.923583425325776
76,0.9102581402736983,0.908300104504587
77,0.9191837536708531,0.917948162475642
78,0.932656396974023,0.928469143165809
79,0.9321844683841711,0.934078218390803
80,0.9422025172803882,0.945290853838747
81,0.9198430413171476,0.915259906825676
82,0.9144704172404428,0.908328386924075
83,0.9339979491635768,0.938336542664828
84,0.9326788822134491,0.936037083588645
85,0.9274354030025097,0.922851778977554
86,0.906846807027843,0.905448284378021
87,0.9010246487399727,0.896704966212584
88,0.9222503840510605,0.926829837109994
89,0.928838346257564,0.93839731078878
90,0.9123260030803672,0.910994732458601
91,0.9294558557144647,0.928994105371096
92,0.8990920636292344,0.896082503858409
93,0.9172116454242759,0.919059682073104
94,0.9219051387148238,0.914447864040117
95,0.9294119535689039,0.926480098889502
96,0.9194908793784322,0.916251601679129
97,0.9374617304386269,0.939346344505909
98,0.9201522984393707,0.924160510195098
99,0.9413808717002706,0.941560203916141
100,0.9188025392939628,0.917515689161432
101,0.8994247760147807,0.888037545779169
102,0.9390508796246185,0.939961738338424
103,0.9136779958945044,0.908877260837966
104,0.9088687037468643,0.907742937461256
105,0.8964460681323165,0.890878753990781
106,0.8983783576181311,0.898942474014341
107,0.8897234843857499,0.891527706340807
108,0.9330298067483985,0.932240350999066
109,0.8956425068074314,0.88110149843412
110,0.918163077792764,0.918080546540214
111,0.9000598317469571,0.888088537723391
112,0.9087213193378604,0.908079564995157
113,0.9397988242474924,0.939496914440085
114,0.916653659155661,0.918445701005321
115,0.9120974049020293,0.911186211120242
116,0.915309482580996,0.913187172969406
117,0.942197562949979,0.942659489998009
118,0.9166018457176409,0.911222114210061
119,0.9198764302006627,0.926174495526882
120,0.9360415729579175,0.934293689866041
121,0.9209105553527418,0.922931150238828
122,0.9266347506380926,0.930398317199131
123,0.8874225715538152,0.88109042835257
124,0.9377955728833549,0.939203011435513
125,0.9381831332524452,0.940114556587896
126,0.9350420745397415,0.936846096427442
127,0.9186624788812848,0.925612933803311
128,0.9562033725633426,0.957173885140107
129,0.9037544146789386,0.902389965722945
130,0.9380854721676833,0.948568084311054
131,0.9301342823601618,0.929471975763097
132,0.9220141945876905,0.934818161179132
133,0.9202788900977256,0.916868495601753
134,0.9123720985537109,0.912432231672282
135,0.9248432483747554,0.91975559120037
136,0.91780640845903,0.919897383591281
137,0.9315863031315353,0.932081842617773
138,0.9481372472392875,0.949615092623363
139,0.9356006508855756,0.936092213915209
140,0.9173376671307174,0.917555906306516
141,0.9173671293941169,0.918919803027018
142,0.9397013224315753,0.940437627463167
143,0.927644459749643,0.928731501357764
144,0.8958490050325669,0.872514760412059
145,0.9333481768146256,0.931181447653545
146,0.9165665676586592,0.912486465626953
147,0.9362444036948172,0.945006842510152
148,0.9171293591551336,0.911762024415625
149,0.9093579218040361,0.904013773062077
150,0.9343635052822392,0.930097728712692
151,0.9292876903107304,0.928365314443317
152,0.9030973554583145,0.891617043698852
153,0.9255743182412896,0.927285564830444
154,0.9231009168804528,0.930316981874357
155,0.9282216037082742,0.933110698309909
156,0.8870930003153077,0.879102850030739
157,0.9289233203819475,0.93037365882449
158,0.9300369065501087,0.938586706188651
159,0.9045629584488616,0.909451215955064
160,0.9442462894594862,0.948329910092958
161,0.9440942140325378,0.940854297876703
162,0.9253909376080199,0.928411262367877
163,0.9163878994146084,0.917749480957567
164,0.9400299691728516,0.941035843433308
165,0.9229275267987833,0.923375815676922
166,0.9353958016955188,0.937300279032868
167,0.92465287069823,0.92369953708146
168,0.9312644396591533,0.943190438262777
169,0.8966210073051684,0.896457531928733
170,0.936557089079486,0.937159655530387
171,0.9472740545574573,0.952613156561057
172,0.9245782722864023,0.930457470371854
173,0.9357429355326197,0.942132513468978
174,0.9420376838326354,0.944204773491665
175,0.9251560789893849,0.926452274235376
176,0.9165706536770798,0.920648487211105
177,0.9053220924244331,0.904456059419006
178,0.9187149317435497,0.921711464912798
179,0.9315460661117027,0.935156850448048
180,0.9228338521926431,0.921788802233624
181,0.946396613548243,0.948861156470305
182,0.9243472408563215,0.922811731332201
183,0.9214049565694679,0.922554759586733
184,0.9156940284820719,0.912042318943342
185,0.9238960552231184,0.925539761272597
186,0.9525341064891715,0.954032681735663
187,0.9425487526558919,0.950662645028627
188,0.9155414967355373,0.914117671230007
189,0.9375247621101653,0.948724917432444
190,0.9186161003189539,0.918686082675706
191,0.9344383539905654,0.940977073868129
192,0.9212508464430821,0.921364205303027
193,0.9215678240367928,0.910579205607284
194,0.8925892697230773,0.887001293899299
195,0.8788919425594681,0.87738756871685
196,0.9270711640587492,0.926606107440841
197,0.9407777222444346,0.948049639060512
198,0.9282919950300343,0.92817973130253
199,0.9320183685250826,0.931135331720004
200,0.9427013242439616,0.95361110163794
201,0.9214833766209025,0.93824217038165
202,0.9121822900853018,0.912489072044235
203,0.9223517641801061,0.921457587459621
204,0.9275610910970312,0.940814274075186
205,0.9124014554667601,0.908649863548097
206,0.9471829527431718,0.94874306499313
207,0.9361691374208893,0.941361021086246
208,0.9352453847495507,0.940527820283398
209,0.9354413865270829,0.937515937036338
210,0.9274633299982126,0.925476071403953
211,0.9294547171802926,0.935465640412261
212,0.9337445926568444,0.93535865311263
213,0.928135202073401,0.926460920413228
214,0.9242288001372517,0.924735894862503
215,0.9408348281823508,0.950063715475397
216,0.9409230764520508,0.95399518360184
217,0.930600216666205,0.928236954388316
218,0.9071662231182234,0.897280451222002
219,0.910460342338539,0.911230163496947
220,0.9170686377368948,0.911800079828393
221,0.9527672486176538,0.955468443230321
222,0.9184812366697592,0.912064281150763
223,0.9313715207145792,0.931268915630462
224,0.91890038300322,0.921337809782902
225,0.9486965013266885,0.943906957758743
226,0.9446463178107941,0.947189033456192
227,0.9359475993197254,0.940704779271568
228,0.9041045666360216,0.905337399698004
229,0.9313417299505632,0.932361102950463
230,0.9530772790104921,0.955083788134949
231,0.9201714252009902,0.927505880875009
232,0.9168268063602306,0.917169148916386
233,0.9401949359022574,0.948369976091094
234,0.945632383320459,0.944057799197616
235,0.9232532890129153,0.926021413807766
236,0.919765055124722,0.916241555787472
237,0.9347953167773081,0.934760450041036
238,0.9372626739180028,0.94435278216604
239,0.9251117726751833,0.919419376810982
240,0.9284710404668272,0.933925202429891
241,0.9283043218124745,0.925382024402657
242,0.9388924231393256,0.942726138809536
243,0.9141203178902674,0.906910005792879
244,0.9364736874704228,0.950050807651868
245,0.9262397832536807,0.923936972320609
246,0.8309338198169328,0.830653261281906
247,0.9291146829581112,0.923046286984071
248,0.9202206881737339,0.918661350785776
249,0.9222480524174776,0.91718486293514
250,0.9208517558234777,0.919343401431409
251,0.9232318567494405,0.92814715296846
252,0.9275496907767693,0.93074620220855
253,0.9208944107204143,0.922002872591524
254,0.9114883377567152,0.910823260226725
255,0.9205205097523707,0.929628755826063
256,0.9228852664801519,0.927803344992414
257,0.9093133543842277,0.902162062919832
258,0.9279185984003343,0.934263835208109
259,0.9220454582184417,0.923664246973868
260,0.9313614009905433,0.941978828437887
261,0.9269359601609256,0.930250660470875
262,0.9170252724460742,0.9083088798869
263,0.923772720223656,0.927335285562531
264,0.9054967543607793,0.891509566089666
265,0.9184405613570533,0.917597800796564
266,0.9274365922235315,0.922772715021687
267,0.9259822477822616,0.925605266694549
268,0.9290627939100162,0.938968526453907
269,0.9205101883799318,0.923469826784002
270,0.9126457395113015,0.918818345029512
271,0.9102434372665825,0.908604045654927
272,0.9231169401665471,0.921647148625628
273,0.9270129573915479,0.928820702047581
274,0.90963468881868,0.90645264530139
275,0.9091957167150556,0.899578863415289
276,0.916308403886589,0.894590803068363
277,0.9115640129252144,0.903482896946198
278,0.9244001898859673,0.925545607062863
279,0.9253882043151674,0.927558868026519
280,0.9363136328601619,0.943316121510374
281,0.9279108070546509,0.932351343946963
282,0.9248990865294199,0.932955640473257
283,0.9285761092269886,0.927801586704037
284,0.9163933948389157,0.918681296849482
285,0.9096227106025727,0.900222599809841
286,0.9219918107438677,0.92632803382236
287,0.9383297296953452,0.944165695786486
288,0.9225319503383544,0.924483949052476
289,0.9248030602205117,0.924485395503646
290,0.9034545755388687,0.907026425637828
291,0.9191988428692953,0.920361783707067
292,0.9311682643162817,0.938543650705224
293,0.9131306225134243,0.90780594955059
294,0.9258427487489023,0.928252613479424
295,0.9242270632052236,0.923091326945602
296,0.9051295304548044,0.905402895576033
297,0.91228548783432,0.916177009109495
298,0.9024114027585669,0.906580561046027
299,0.9218234093422526,0.925694399213524
300,0.9220330196798703,0.92458794564188
301,0.9369723800313524,0.939324957196592
302,0.897497474570694,0.882510001499319
303,0.8959861939968945,0.885058719988257
304,0.9277269939478837,0.926809424920762
305,0.9075916826980677,0.904154913864397
306,0.9241881331466739,0.925519395529125
307,0.9157195969964271,0.910689508961358
308,0.911354516195647,0.906891200717266
309,0.9112454926420446,0.908340003778049
310,0.9337336998819895,0.935367453584838
311,0.9215998290911784,0.923332475196197
312,0.9085051607692414,0.899535776018187
313,0.9243674347185248,0.921908705447786
314,0.922618804146397,0.926301827712859
315,0.9076778323153707,0.901027310442263
316,0.9179638158884759,0.911172076851972
317,0.9107107654689454,0.901455423079948
318,0.918056596517608,0.90616874488914
319,0.9170299117837116,0.917291057253496
320,0.9303918495606793,0.938113462356427
321,0.9263426133460998,0.920739206235047
322,0.9299676156224594,0.938674436830211
323,0.9088762087870615,0.915980620085786
324,0.9196158440289937,0.911947633435955
325,0.9090855500766524,0.899947252652579
326,0.9244508918793743,0.921741429960463
327,0.915663033462449,0.914121636812756
328,0.9250191036989992,0.928577430450589
329,0.920024170833397,0.916644692090261
330,0.8894252716342315,0.874175456431758
331,0.9174202235151192,0.920730045857419
332,0.9152799714322399,0.917446579985166
333,0.9080589733325257,0.907879896177196
334,0.9318107206604418,0.939281341975192
335,0.9321812150874501,0.933515988738002
336,0.9249980652830058,0.92798540546471
337,0.9101189025520684,0.903715407663362
338,0.9355781380104355,0.933815410845704
339,0.9316663514466847,0.935984460864946
340,0.9323656016067955,0.940304002001732
341,0.9297274389863001,0.941715234066253
342,0.917415324854631,0.916016040535284
343,0.928533618427969,0.930510347311793
344,0.9012036718099097,0.888580575198264
345,0.9056777612239244,0.907775229818321
346,0.8792309149979828,0.892762031365914
347,0.8944830658334885,0.890467258131416
348,0.9200840864271634,0.917379515579926
349,0.9250084721954372,0.924915920523822
350,0.9255670996210108,0.929172058835353
351,0.900711538544348,0.896188404064363
352,0.9205837652904283,0.925690645228456
353,0.9197043334399063,0.920648499114557
354,0.9022385145399545,0.892391127378603
355,0.9080520384422338,0.910050478559871
356,0.9004916517391496,0.879614781612364
357,0.93577922702826,0.941483363708978
358,0.925541714384777,0.925088012972943
359,0.90982344714395,0.907700798109269
360,0.9117609906369214,0.911126288561967
361,0.8843334596811695,0.877399816079258
362,0.909043582114572,0.90318822578195
363,0.8870381537317733,0.88582935533061
364,0.8793793896963584,0.874192881204359
365,0.9093065220039513,0.899453206955799
366,0.9240892242513095,0.927672210251444
367,0.9022405991000175,0.887560329734425
368,0.8923499400559266,0.86898022481084
369,0.909774058716397,0.903338944548843
370,0.9099548766421641,0.906525784470796
371,0.915665675360739,0.916691415375602
372,0.9077692016139999,0.898884188796571
373,0.9117920349518293,0.903853339109983
374,0.911080471314523,0.905529651739568
375,0.9068928874249411,0.90742930802246
376,0.9091751004745078,0.90081097163947
377,0.9043645463920895,0.904183880431304
378,0.8889683067516498,0.881947850223062
379,0.9169765899906783,0.925523631945128
380,0.9276911240079829,0.92988383355149
381,0.9010668001345931,0.893451578555938
382,0.9055318033864861,0.89871074299513
383,0.9241145262202758,0.919598635062046
384,0.8978708929993432,0.883038271382074
385,0.916374042122738,0.912696576897554
386,0.9186173364652643,0.917326940514864
387,0.9134519916115835,0.919446642829608
388,0.9179264699044757,0.91849078128843
389,0.8960159305932333,0.885069326108745
390,0.8852442536352656,0.862039307981817
391,0.9082129424424696,0.901000795807634
392,0.9170730716606557,0.914748977391969
393,0.9046619323489627,0.889949239798148
394,0.9012433767545092,0.88610366345046
395,0.9033940375062958,0.8796040020432
396,0.9050455657609321,0.902984213642373
397,0.8954882306225391,0.88703682394
398,0.9001149142657978,0.881935284688269
399,0.9517788487322838,0.951708571141344
400,0.9092656518184018,0.896980649653622
401,0.9228956214338331,0.911626547941616
402,0.91713121692387,0.911701101152566
